0.416666666666667	53
0.5	91
0.583333333333333	94
0.666666666666667	0
0.75	0
0.833333333333333	0
0.916666666666667	0
1	0
0	100
0.0666666666666667	100
0.133333333333333	99
0.2	25
0.266666666666667	21
0.333333333333333	74
0.4	52
0.466666666666667	0
0.533333333333333	0
0.6	0
0.666666666666667	0
0.733333333333333	0
0.8	0
0.866666666666667	0
0.933333333333333	0
1	0
0	100
0.0625	100
0.125	100
0.1875	15
0.25	9
0.3125	46
0.375	52
0.4375	0
0.5	0
0.5625	0
0.625	0
0.6875	0
0.75	0
0.8125	0
0.875	0
0.9375	0
1	0
0	97
0.0666666666666667	97
0.133333333333333	99
0.2	69
0.266666666666667	29
0.333333333333333	4
0.4	0
0.466666666666667	0
0.533333333333333	0
0.6	0
0.666666666666667	0
0.733333333333333	0
0.8	0
0.866666666666667	0
0.933333333333333	0
1	0
0	100
0.142857142857143	100
0.285714285714286	100
0.428571428571429	48
0.571428571428571	0
0.714285714285714	1
0.857142857142857	15
1	62
0	0
0.111111111111111	0
0.222222222222222	100
0.333333333333333	55
0.444444444444444	37
0.555555555555556	6
0.666666666666667	15
0.777777777777778	89
0.888888888888889	97
1	0
0	95
0.0714285714285714	95
0.142857142857143	84
0.214285714285714	4
0.285714285714286	2
0.357142857142857	0
0.428571428571429	25
0.5	9
0.571428571428571	2
0.642857142857143	0
0.714285714285714	0
0.785714285714286	2
0.857142857142857	0
0.928571428571429	0
1	0
0	100
0.0666666666666667	100
0.133333333333333	100
0.2	25
0.266666666666667	24
0.333333333333333	9
0.4	4
0.466666666666667	16
0.533333333333333	7
0.6	5
0.666666666666667	10
0.733333333333333	16
0.8	4
0.866666666666667	1
0.933333333333333	0
1	0
0	100
0.2	100
0.4	100
0.6	6
0.8	0
1	7
0	100
0.05	100
0.1	99
0.15	73
0.2	33
0.25	39
0.3	55
0.35	43
0.4	76
0.45	3
0.5	4
0.55	0
0.6	0
0.65	0
0.7	0
0.75	0
0.8	0
0.85	0
0.9	0
0.95	0
1	0
0	100
0.0909090909090909	100
0.181818181818182	100
0.272727272727273	64
0.363636363636364	64
0.454545454545455	16
0.545454545454545	100
0.636363636363636	100
0.727272727272727	34
0.818181818181818	8
0.909090909090909	56
1	0
0	100
0.0666666666666667	100
0.133333333333333	100
0.2	88
0.266666666666667	0
0.333333333333333	0
0.4	0
0.466666666666667	0
0.533333333333333	48
0.6	4
0.666666666666667	0
0.733333333333333	0
0.8	0
0.866666666666667	2
0.933333333333333	15
1	73
0	91
0.0588235294117647	29
0.117647058823529	28
0.176470588235294	0
0.235294117647059	0
0.294117647058824	0
0.352941176470588	0
0.411764705882353	0
0.470588235294118	0
0.529411764705882	0
0.588235294117647	0
0.647058823529412	3
0.705882352941177	1
0.764705882352941	0
0.823529411764706	0
0.882352941176471	0
0.941176470588235	0
1	0
0	95
0.0625	1
0.125	2
0.1875	2
0.25	0
0.3125	2
0.375	0
0.4375	0
0.5	0
0.5625	0
0.625	0
0.6875	0
0.75	0
0.8125	0
0.875	0
0.9375	1
1	0
0	75
0.0434782608695652	75
0.0869565217391304	82
0.130434782608696	51
0.173913043478261	11
0.217391304347826	7
0.260869565217391	45
0.304347826086957	14
0.347826086956522	0
0.391304347826087	0
0.434782608695652	0
0.478260869565217	1
0.521739130434783	0
0.565217391304348	0
0.608695652173913	0
0.652173913043478	0
0.695652173913043	29
0.739130434782609	0
0.782608695652174	0
0.826086956521739	0
0.869565217391304	0
0.91304347826087	0
0.956521739130435	0
1	0
0	98
0.0769230769230769	98
0.153846153846154	100
0.230769230769231	99
0.307692307692308	98
0.384615384615385	96
0.461538461538462	44
0.538461538461538	6
0.615384615384615	0
0.692307692307692	0
0.769230769230769	51
0.846153846153846	3
0.923076923076923	0
1	0
0	99
0.0555555555555556	99
0.111111111111111	100
0.166666666666667	14
0.222222222222222	14
0.277777777777778	4
0.333333333333333	48
0.388888888888889	84
0.444444444444444	0
0.5	3
0.555555555555556	1
0.611111111111111	0
0.666666666666667	0
0.722222222222222	0
0.777777777777778	0
0.833333333333333	1
0.888888888888889	5
0.944444444444444	2
1	1
0	84
0.0714285714285714	84
0.142857142857143	93
0.214285714285714	86
0.285714285714286	0
0.357142857142857	0
0.428571428571429	2
0.5	53
0.571428571428571	96
0.642857142857143	19
0.714285714285714	3
0.785714285714286	0
0.857142857142857	0
0.928571428571429	0
1	10
0	100
0.0526315789473684	100
0.105263157894737	100
0.157894736842105	100
0.210526315789474	66
0.263157894736842	3
0.315789473684211	6
0.368421052631579	44
0.421052631578947	0
0.473684210526316	0
0.526315789473684	0
0.578947368421053	0
0.631578947368421	0
0.684210526315789	0
0.736842105263158	0
0.789473684210526	0
0.842105263157895	0
0.894736842105263	0
0.947368421052632	0
1	0
0	94
0.0625	94
0.125	86
0.1875	7
0.25	0
0.3125	9
0.375	2
0.4375	5
0.5	21
0.5625	36
0.625	38
0.6875	0
0.75	0
0.8125	1
0.875	1
0.9375	0
1	27
0	100
0.0769230769230769	100
0.153846153846154	85
0.230769230769231	9
0.307692307692308	9
0.384615384615385	88
0.461538461538462	97
0.538461538461538	74
0.615384615384615	68
0.692307692307692	38
0.769230769230769	27
0.846153846153846	0
0.923076923076923	0
1	25
0	100
0.0666666666666667	100
0.133333333333333	100
0.2	90
0.266666666666667	77
0.333333333333333	75
0.4	98
0.466666666666667	100
0.533333333333333	92
0.6	0
0.666666666666667	0
0.733333333333333	0
0.8	0
0.866666666666667	7
0.933333333333333	0
1	31
0	100
0.1	100
0.2	45
0.3	3
0.4	3
0.5	59
0.6	89
0.7	54
0.8	57
0.9	80
1	2
